UPM,VIV_SEL,P1_1,P1_2,P1_3,P1_4,P1_5_1,P1_5_2,P1_5_3,P2_1,P2_2,P2_3,FAC_VIV,UPM_DIS,EST_DIS,DOMINIO,TLOC,ESTRATO,ENT
0301180,09,3,1,1,1,1,1,2,2,1,,115,00817,027,U,3,3,03
0301180,10,3,1,1,1,1,1,1,2,1,,115,00817,027,U,3,3,03
0301180,11,2,1,1,1,1,1,1,1,1,,115,00817,027,U,3,3,03
0301180,12,3,1,1,1,1,1,1,1,1,,115,00817,027,U,3,3,03
0301180,13,2,1,1,1,1,1,2,2,1,,115,00817,027,U,3,3,03
0400460,02,3,1,2,1,1,1,2,4,1,,128,00927,038,U,1,2,04
0400460,03,3,2,2,1,1,1,2,6,1,,128,00927,038,U,1,2,04
0400460,04,3,1,2,1,1,1,1,5,1,,128,00927,038,U,1,2,04
0400460,05,3,2,2,1,1,1,2,2,1,,128,00927,038,U,1,2,04
0400461,01,3,1,2,1,1,1,2,3,1,,158,00928,038,U,1,2,04
0400461,02,2,1,2,1,1,1,1,7,1,,158,00928,038,U,1,2,04
0400461,03,2,1,2,1,1,1,1,4,1,,158,00928,038,U,1,2,04
0400461,05,3,2,2,1,2,2,2,1,1,,158,00928,038,U,1,2,04
0400463,01,2,4,2,1,1,1,2,3,1,,158,00929,038,U,1,2,04
0400463,02,3,4,2,1,2,1,2,3,1,,158,00929,038,U,1,2,04
0400463,03,2,1,2,1,1,2,2,4,2,2,158,00929,038,U,1,2,04
0400463,04,3,2,2,1,1,1,2,5,1,,158,00929,038,U,1,2,04
0400463,05,3,1,2,1,1,1,2,4,1,,158,00929,038,U,1,2,04
0400466,01,3,2,2,1,1,1,2,4,1,,153,00930,038,U,1,2,04
0400466,02,3,1,2,1,1,2,2,1,1,,153,00930,038,U,1,2,04
0400466,03,3,2,2,1,2,1,2,3,1,,153,00930,038,U,1,2,04
0400466,04,2,2,2,1,1,2,2,5,1,,153,00930,038,U,1,2,04
0400466,05,2,2,2,1,1,2,2,5,1,,153,00930,038,U,1,2,04
0400477,01,3,1,2,1,1,1,2,2,1,,126,00931,040,U,1,4,04
0400477,02,3,1,2,1,1,1,1,2,1,,126,00931,040,U,1,4,04
0400477,03,3,1,1,1,1,1,2,2,1,,126,00931,040,U,1,4,04
0400477,04,3,1,2,1,1,1,1,3,1,,126,00931,040,U,1,4,04
0400477,05,3,1,2,1,1,1,1,3,1,,126,00931,040,U,1,4,04
0400481,01,3,1,2,1,1,1,1,3,1,,175,00932,040,U,1,4,04
0400481,02,3,1,1,1,1,1,2,6,1,,175,00932,040,U,1,4,04
0400481,03,3,1,1,1,1,1,2,4,1,,175,00932,040,U,1,4,04
0400481,04,3,1,2,1,1,2,1,2,1,,175,00932,040,U,1,4,04
0400481,05,3,1,2,1,1,1,2,7,1,,175,00932,040,U,1,4,04
0400483,01,3,1,2,1,1,1,2,5,1,,183,00933,040,U,1,4,04
0400483,02,3,1,1,1,1,1,2,3,1,,183,00933,040,U,1,4,04
0400483,03,3,1,2,1,1,1,2,4,1,,183,00933,040,U,1,4,04
0400483,04,3,1,2,1,1,1,2,3,1,,183,00933,040,U,1,4,04
0400483,05,3,1,2,1,1,1,2,8,1,,183,00933,040,U,1,4,04
0400498,01,2,2,2,1,1,1,2,2,1,,146,00934,040,U,1,4,04
0400498,02,2,1,2,1,1,1,2,4,1,,146,00934,040,U,1,4,04
0400498,03,3,1,2,1,1,1,1,3,1,,146,00934,040,U,1,4,04
0400498,04,3,1,2,1,1,1,1,4,1,,146,00934,040,U,1,4,04
0400498,05,3,1,2,1,1,1,2,5,1,,146,00934,040,U,1,4,04
0400499,01,2,1,2,1,1,1,1,8,1,,121,00935,038,U,1,2,04
0400499,02,3,1,2,1,1,1,1,3,1,,121,00935,038,U,1,2,04
0400499,03,2,1,2,1,1,1,2,6,2,2,121,00935,038,U,1,2,04
0400499,04,3,1,2,1,1,1,2,5,1,,121,00935,038,U,1,2,04
0400499,05,2,1,2,1,1,2,2,6,1,,121,00935,038,U,1,2,04
0400511,01,1,4,5,2,2,2,2,1,1,,199,00936,040,U,1,4,04
0400511,02,3,1,2,1,1,1,1,3,1,,199,00936,040,U,1,4,04
0400511,03,2,1,2,1,1,1,2,2,1,,199,00936,040,U,1,4,04
0400511,04,3,1,2,1,1,1,1,3,1,,199,00936,040,U,1,4,04
0400512,01,3,1,2,1,1,1,1,5,1,,135,00937,038,U,1,2,04
0400512,02,3,1,2,1,1,1,2,2,1,,135,00937,038,U,1,2,04
0400512,03,2,1,2,1,1,1,2,4,1,,135,00937,038,U,1,2,04
0400512,05,3,2,2,1,1,1,1,4,1,,135,00937,038,U,1,2,04
0400514,01,2,2,2,1,1,1,2,6,1,,128,00938,038,U,1,2,04
0400514,02,3,1,2,1,1,1,2,6,1,,128,00938,038,U,1,2,04
0400514,03,3,1,2,1,1,1,2,5,1,,128,00938,038,U,1,2,04
0400514,04,3,1,2,1,1,1,2,6,1,,128,00938,038,U,1,2,04
0400514,05,3,1,2,1,1,1,1,9,1,,128,00938,038,U,1,2,04
0400519,01,3,1,2,1,1,1,2,4,1,,188,00939,040,U,1,4,04
0400519,02,3,1,2,1,1,1,2,1,1,,188,00939,040,U,1,4,04
0400519,03,3,2,2,1,1,1,2,6,1,,188,00939,040,U,1,4,04
0400519,05,3,1,2,1,1,1,2,4,1,,188,00939,040,U,1,4,04
0401417,17,2,2,2,1,1,1,2,4,1,,120,01069,035,U,3,2,04
0401417,18,3,1,2,1,1,1,1,5,1,,120,01069,035,U,3,2,04
0401417,19,2,2,2,1,1,1,2,5,1,,120,01069,035,U,3,2,04
0401417,20,2,1,2,1,1,2,2,5,1,,120,01069,035,U,3,2,04
0401420,01,2,2,2,1,1,1,2,1,1,,134,01070,035,U,3,2,04
0401420,02,2,1,2,1,1,2,2,3,1,,134,01070,035,U,3,2,04
0401420,03,2,1,2,1,1,1,2,5,1,,134,01070,035,U,3,2,04
0401420,05,3,1,2,1,1,1,2,5,1,,134,01070,035,U,3,2,04
0401420,06,2,2,2,1,1,1,1,5,1,,134,01070,035,U,3,2,04
0401420,07,2,1,2,1,1,1,1,6,1,,134,01070,035,U,3,2,04
0401420,08,2,2,2,1,1,1,2,3,1,,134,01070,035,U,3,2,04
0401420,09,2,2,2,1,1,1,2,6,1,,134,01070,035,U,3,2,04
0401420,10,2,1,2,1,1,1,2,1,1,,134,01070,035,U,3,2,04
0401420,11,2,2,2,1,1,1,1,5,1,,134,01070,035,U,3,2,04
0401420,12,2,1,2,1,1,1,2,8,1,,134,01070,035,U,3,2,04
0401420,13,3,1,2,1,1,1,2,4,1,,134,01070,035,U,3,2,04
0401420,14,2,1,2,1,1,1,2,2,1,,134,01070,035,U,3,2,04
0401420,15,2,4,2,1,1,1,2,4,1,,134,01070,035,U,3,2,04
0401420,16,3,1,2,1,1,1,1,2,1,,134,01070,035,U,3,2,04
0401420,17,2,1,2,1,1,1,2,5,1,,134,01070,035,U,3,2,04
0401420,18,2,2,2,1,1,1,2,6,1,,134,01070,035,U,3,2,04
0401420,19,3,1,2,1,1,1,1,3,1,,134,01070,035,U,3,2,04
0401420,20,2,1,2,1,1,1,1,2,1,,134,01070,035,U,3,2,04
0401434,01,2,6,5,1,2,2,2,1,1,,162,01071,034,U,3,1,04
0401434,03,3,1,2,1,2,2,2,2,1,,162,01071,034,U,3,1,04
0401434,04,2,1,5,1,2,1,2,4,1,,162,01071,034,U,3,1,04
0401434,05,2,2,2,1,1,1,2,4,1,,162,01071,034,U,3,1,04
0401434,06,2,2,2,1,2,1,2,4,1,,162,01071,034,U,3,1,04
0401434,07,3,2,5,2,2,2,2,1,1,,162,01071,034,U,3,1,04
0401434,08,3,2,2,1,1,1,2,4,1,,162,01071,034,U,3,1,04
0401434,09,2,1,2,1,2,1,2,5,1,,162,01071,034,U,3,1,04
0401434,10,2,1,1,1,1,1,2,4,1,,162,01071,034,U,3,1,04
0401434,11,2,1,5,1,1,1,2,4,1,,162,01071,034,U,3,1,04
0401434,12,2,2,5,1,2,1,2,4,1,,162,01071,034,U,3,1,04
0401434,13,2,2,3,1,2,2,2,5,1,,162,01071,034,U,3,1,04
0401434,14,2,2,2,1,1,1,2,6,1,,162,01071,034,U,3,1,04
0401434,15,2,2,5,1,1,1,2,6,1,,162,01071,034,U,3,1,04
0401434,16,2,1,2,1,2,2,2,4,1,,162,01071,034,U,3,1,04
0401434,18,2,2,2,1,2,2,2,2,1,,162,01071,034,U,3,1,04
0401434,19,2,1,2,1,2,2,2,4,1,,162,01071,034,U,3,1,04
0401434,20,2,2,5,1,2,1,2,5,1,,162,01071,034,U,3,1,04
0401435,03,2,2,5,1,1,1,2,5,1,,190,01072,034,U,3,1,04
0401435,04,2,2,2,1,1,1,2,4,1,,190,01072,034,U,3,1,04
0401435,05,2,1,2,1,1,1,2,4,1,,190,01072,034,U,3,1,04
0401435,06,3,1,2,1,1,1,1,5,1,,190,01072,034,U,3,1,04
0401435,07,2,2,5,1,1,1,1,8,1,,190,01072,034,U,3,1,04
0401435,08,3,1,2,1,1,1,2,4,1,,190,01072,034,U,3,1,04
0401435,09,2,2,2,1,1,1,2,6,1,,190,01072,034,U,3,1,04
0401435,10,2,2,5,1,1,1,2,4,1,,190,01072,034,U,3,1,04
0401435,11,2,1,2,1,1,2,2,3,1,,190,01072,034,U,3,1,04
0401435,12,3,2,5,1,1,1,2,5,1,,190,01072,034,U,3,1,04
0401435,13,2,2,2,1,2,1,2,1,1,,190,01072,034,U,3,1,04
0401435,14,2,2,2,1,2,2,2,3,1,,190,01072,034,U,3,1,04
0401435,16,3,2,3,1,1,1,2,2,1,,190,01072,034,U,3,1,04
0401435,17,2,2,2,1,2,1,2,6,1,,190,01072,034,U,3,1,04
0401435,18,2,2,5,1,2,2,2,3,1,,190,01072,034,U,3,1,04
0401435,19,2,1,2,1,1,1,1,6,1,,190,01072,034,U,3,1,04
0401435,20,2,1,2,1,2,1,2,6,1,,190,01072,034,U,3,1,04
0401497,01,2,3,2,1,1,2,1,4,1,,120,01073,035,U,3,2,04
0401497,02,2,2,2,1,1,2,2,3,1,,120,01073,035,U,3,2,04
0300342,02,3,1,1,1,1,1,1,4,1,,108,00715,031,U,1,3,03
0300342,03,3,1,1,1,1,1,1,7,1,,108,00715,031,U,1,3,03
0300342,04,3,1,1,1,1,1,1,4,1,,108,00715,031,U,1,3,03
0300342,05,3,1,1,1,1,1,1,3,1,,108,00715,031,U,1,3,03
0300344,01,3,1,1,1,1,1,1,4,1,,103,00716,031,U,1,3,03
0300344,02,3,1,1,1,1,1,1,5,1,,103,00716,031,U,1,3,03
0300344,03,2,1,1,1,1,1,1,3,1,,103,00716,031,U,1,3,03
0300344,04,3,1,1,1,1,2,2,3,1,,103,00716,031,U,1,3,03
0300344,05,3,1,1,1,1,2,2,1,1,,103,00716,031,U,1,3,03
0300345,01,3,1,1,1,1,1,2,1,1,,140,00717,032,U,1,4,03
0300345,02,3,1,1,1,1,2,1,3,1,,140,00717,032,U,1,4,03
0300345,04,3,1,1,1,1,1,2,2,1,,140,00717,032,U,1,4,03
0300345,05,3,1,1,1,1,1,1,3,1,,140,00717,032,U,1,4,03
0300347,01,3,1,1,1,1,1,1,4,1,,101,00718,031,U,1,3,03
0300347,02,3,1,1,1,1,1,2,3,1,,101,00718,031,U,1,3,03
0300347,03,3,1,1,1,1,1,1,1,1,,101,00718,031,U,1,3,03
0300347,04,3,1,1,1,1,1,1,3,1,,101,00718,031,U,1,3,03
0300347,05,3,1,1,1,1,1,1,1,1,,101,00718,031,U,1,3,03
0300356,02,2,1,1,1,1,2,2,3,1,,109,00719,031,U,1,3,03
0300356,03,3,1,1,1,1,1,1,2,1,,109,00719,031,U,1,3,03
0300356,04,2,1,1,1,1,2,2,1,1,,109,00719,031,U,1,3,03
0300356,05,2,1,1,1,1,1,2,2,1,,109,00719,031,U,1,3,03
0300358,01,2,1,1,1,1,1,1,4,1,,102,00720,031,U,1,3,03
0300358,02,2,1,1,1,1,1,1,1,1,,102,00720,031,U,1,3,03
0300358,03,2,1,1,1,1,1,1,1,1,,102,00720,031,U,1,3,03
0300358,04,2,1,1,1,1,1,2,2,1,,102,00720,031,U,1,3,03
0300358,05,2,1,1,1,1,1,1,4,1,,102,00720,031,U,1,3,03
0300359,01,2,1,1,1,1,1,1,4,1,,108,00721,031,U,1,3,03
0300359,02,2,1,1,1,1,2,1,2,1,,108,00721,031,U,1,3,03
0300359,03,2,1,1,1,1,2,2,2,1,,108,00721,031,U,1,3,03
0300359,04,3,2,1,1,1,2,2,3,1,,108,00721,031,U,1,3,03
0300365,01,2,2,2,1,1,2,1,3,1,,114,00722,030,U,1,2,03
0300365,02,2,1,2,1,1,1,1,1,1,,114,00722,030,U,1,2,03
0300365,03,2,2,2,1,1,2,2,2,1,,114,00722,030,U,1,2,03
0300365,04,2,1,2,1,1,1,1,4,1,,114,00722,030,U,1,2,03
0300365,05,2,1,2,1,1,1,1,4,1,,114,00722,030,U,1,2,03
0300370,01,3,1,2,1,1,1,2,2,1,,101,00723,031,U,1,3,03
0300370,02,2,1,1,1,1,1,1,3,1,,101,00723,031,U,1,3,03
0300370,03,2,1,1,1,1,1,2,2,1,,101,00723,031,U,1,3,03
0300370,04,3,1,1,1,1,1,1,3,1,,101,00723,031,U,1,3,03
0300370,05,2,1,2,1,1,2,2,3,1,,101,00723,031,U,1,3,03
0300371,01,3,1,1,1,1,1,1,2,1,,105,00724,031,U,1,3,03
0300371,02,3,1,1,1,1,1,1,6,1,,105,00724,031,U,1,3,03
0300371,03,3,1,1,1,1,1,1,3,1,,105,00724,031,U,1,3,03
0300371,05,2,1,1,1,1,1,2,3,1,,105,00724,031,U,1,3,03
0300373,02,2,1,2,1,1,2,1,2,1,,116,00725,030,U,1,2,03
0300373,03,2,2,1,1,1,1,1,3,1,,116,00725,030,U,1,2,03
0300373,04,1,5,5,2,2,2,2,1,1,,116,00725,030,U,1,2,03
0300386,01,2,2,1,1,1,1,1,2,1,,119,00726,030,U,1,2,03
0300386,02,3,1,1,1,1,2,1,6,1,,119,00726,030,U,1,2,03
0300386,03,2,1,1,1,1,1,1,3,1,,119,00726,030,U,1,2,03
0300386,04,2,2,2,1,1,1,2,4,1,,119,00726,030,U,1,2,03
0300386,05,2,1,1,1,1,1,1,4,1,,119,00726,030,U,1,2,03
0300398,01,3,1,1,1,1,1,1,2,1,,102,00727,031,U,1,3,03
0300398,02,3,1,1,1,1,1,1,4,1,,102,00727,031,U,1,3,03
0300398,03,3,1,1,1,1,1,1,2,1,,102,00727,031,U,1,3,03
0300398,04,3,1,1,1,1,2,1,1,1,,102,00727,031,U,1,3,03
0300398,05,3,1,1,1,1,1,1,2,1,,102,00727,031,U,1,3,03
0300399,01,3,1,1,1,1,1,1,2,1,,120,00728,031,U,1,3,03
0301180,14,3,1,1,1,2,2,2,1,1,,115,00817,027,U,3,3,03
0301180,15,3,1,1,1,1,1,1,1,1,,115,00817,027,U,3,3,03
0301180,16,2,1,1,1,1,1,1,5,1,,115,00817,027,U,3,3,03
0301180,17,3,1,1,1,1,1,1,2,1,,115,00817,027,U,3,3,03
0301180,18,2,1,1,1,1,1,1,3,1,,115,00817,027,U,3,3,03
0301180,19,2,1,1,1,1,1,1,1,1,,115,00817,027,U,3,3,03
0301197,01,2,1,2,1,1,1,1,2,1,,100,00818,027,U,3,3,03
0301197,03,3,1,2,1,1,2,2,1,1,,100,00818,027,U,3,3,03
0301197,04,3,2,2,1,1,1,1,2,1,,100,00818,027,U,3,3,03
0301197,05,3,1,2,1,1,1,1,2,1,,100,00818,027,U,3,3,03
0301197,06,3,1,2,1,1,1,1,3,1,,100,00818,027,U,3,3,03
0301197,07,2,1,2,1,1,1,1,2,1,,100,00818,027,U,3,3,03
0301197,08,2,1,2,1,1,1,1,3,1,,100,00818,027,U,3,3,03
0301197,09,3,1,2,1,1,1,1,5,1,,100,00818,027,U,3,3,03
0301197,10,3,1,2,1,1,1,2,2,1,,100,00818,027,U,3,3,03
0301197,11,2,1,2,1,1,1,1,2,1,,100,00818,027,U,3,3,03
0301197,12,2,1,2,1,1,1,1,3,1,,100,00818,027,U,3,3,03
0301197,14,2,1,2,1,1,1,2,5,1,,100,00818,027,U,3,3,03
0301197,15,2,1,2,1,1,1,1,1,1,,100,00818,027,U,3,3,03
0301197,16,3,1,2,1,1,1,1,4,1,,100,00818,027,U,3,3,03
0301197,17,3,1,2,1,1,1,1,2,1,,100,00818,027,U,3,3,03
0301197,18,3,1,2,1,1,1,1,5,1,,100,00818,027,U,3,3,03
0301197,19,3,1,2,1,1,1,2,2,1,,100,00818,027,U,3,3,03
0301197,20,3,1,2,1,1,1,2,2,1,,100,00818,027,U,3,3,03
0301213,03,2,1,1,1,1,1,1,5,1,,102,00819,027,U,3,3,03
0301213,05,2,2,1,1,1,2,1,6,1,,102,00819,027,U,3,3,03
0301213,06,2,2,1,1,1,1,2,1,1,,102,00819,027,U,3,3,03
0301213,07,3,1,1,1,1,1,1,4,1,,102,00819,027,U,3,3,03
0301213,08,3,1,1,1,1,1,1,4,1,,102,00819,027,U,3,3,03
0301213,09,2,1,2,1,1,1,2,3,1,,102,00819,027,U,3,3,03
0301213,10,2,1,1,1,1,2,2,1,1,,102,00819,027,U,3,3,03
0301213,13,3,1,1,1,1,1,1,2,1,,102,00819,027,U,3,3,03
0301213,14,3,1,1,1,1,1,1,3,1,,102,00819,027,U,3,3,03
0301213,16,3,1,1,1,1,1,1,3,1,,102,00819,027,U,3,3,03
0301213,17,3,1,1,1,1,1,1,5,2,2,102,00819,027,U,3,3,03
0301213,18,3,1,1,1,1,1,1,4,2,2,102,00819,027,U,3,3,03
0301213,19,3,1,1,1,1,1,1,2,1,,102,00819,027,U,3,3,03
0301213,20,3,1,1,1,1,1,1,3,1,,102,00819,027,U,3,3,03
0301222,01,2,1,2,1,1,1,1,1,1,,108,00820,027,U,3,3,03
0301222,02,3,1,1,1,1,1,1,1,1,,108,00820,027,U,3,3,03
0301222,03,2,1,1,1,1,1,1,2,1,,108,00820,027,U,3,3,03
0301222,05,2,1,1,1,1,1,1,5,1,,108,00820,027,U,3,3,03
0301222,06,2,1,1,1,1,1,1,3,1,,108,00820,027,U,3,3,03
0301222,07,2,1,1,1,2,2,2,2,1,,108,00820,027,U,3,3,03
0301222,08,3,1,1,1,1,1,1,6,1,,108,00820,027,U,3,3,03
0301222,09,2,1,1,1,1,2,2,1,1,,108,00820,027,U,3,3,03
0301222,10,3,1,1,1,1,1,1,2,1,,108,00820,027,U,3,3,03
0301222,11,3,1,1,1,1,1,1,4,1,,108,00820,027,U,3,3,03
0301222,12,3,1,1,1,1,1,2,1,1,,108,00820,027,U,3,3,03
0301222,13,3,1,1,1,1,1,1,1,1,,108,00820,027,U,3,3,03
0301222,14,3,1,2,1,1,1,1,4,1,,108,00820,027,U,3,3,03
0301222,16,3,1,2,1,1,1,1,2,1,,108,00820,027,U,3,3,03
0301222,17,3,1,2,1,1,1,1,6,1,,108,00820,027,U,3,3,03
0301222,19,2,2,1,1,1,1,1,4,1,,108,00820,027,U,3,3,03
0301253,01,2,2,1,1,1,1,1,3,1,,132,00821,026,U,3,2,03
0400528,01,3,1,2,1,1,1,1,4,1,,174,00940,040,U,1,4,04
0400528,02,3,1,2,1,1,2,1,5,1,,174,00940,040,U,1,4,04
0400528,03,3,1,2,1,1,1,1,5,1,,174,00940,040,U,1,4,04
0400528,04,3,1,2,1,1,1,2,5,1,,174,00940,040,U,1,4,04
0400528,05,3,1,2,1,1,1,1,2,1,,174,00940,040,U,1,4,04
0400542,01,3,1,2,1,1,1,2,5,2,2,141,00941,038,U,1,2,04
0400542,02,3,1,2,1,1,1,1,5,1,,141,00941,038,U,1,2,04
0400542,03,3,1,2,1,1,1,1,4,1,,141,00941,038,U,1,2,04
0400542,04,3,1,2,1,1,2,2,4,1,,141,00941,038,U,1,2,04
0400542,05,2,2,2,1,1,2,2,2,1,,141,00941,038,U,1,2,04
0400544,01,2,1,2,1,1,1,2,4,1,,195,00942,040,U,1,4,04
0400544,02,3,1,2,1,1,1,1,2,1,,195,00942,040,U,1,4,04
0400544,04,3,1,2,1,1,2,2,2,1,,195,00942,040,U,1,4,04
0400544,05,2,2,2,1,1,1,2,3,1,,195,00942,040,U,1,4,04
0400547,01,3,1,2,1,2,2,2,2,1,,124,00943,038,U,1,2,04
0400547,02,2,1,2,1,1,2,2,3,1,,124,00943,038,U,1,2,04
0400547,03,3,1,2,1,1,1,2,5,1,,124,00943,038,U,1,2,04
0400547,04,2,2,2,1,1,2,2,3,1,,124,00943,038,U,1,2,04
0400547,05,3,1,2,1,1,1,1,6,1,,124,00943,038,U,1,2,04
0400551,01,2,1,2,1,1,1,2,2,1,,139,00944,038,U,1,2,04
0400551,02,2,1,2,1,1,2,2,2,1,,139,00944,038,U,1,2,04
0400551,03,3,1,2,1,1,1,2,3,1,,139,00944,038,U,1,2,04
0400551,04,3,1,2,1,1,2,2,6,1,,139,00944,038,U,1,2,04
0400551,05,2,1,2,1,1,2,2,3,1,,139,00944,038,U,1,2,04
0400552,01,3,2,2,1,1,1,2,3,1,,169,00945,038,U,1,2,04
0400552,02,2,1,2,1,1,1,2,5,1,,169,00945,038,U,1,2,04
0400552,03,3,2,2,1,1,1,2,3,1,,169,00945,038,U,1,2,04
0400552,04,3,1,2,1,2,1,2,4,1,,169,00945,038,U,1,2,04
0400552,05,1,1,5,1,2,2,2,5,1,,169,00945,038,U,1,2,04
0400553,01,3,1,2,1,1,1,1,1,1,,140,00946,038,U,1,2,04
0400553,02,3,1,2,1,1,1,1,4,1,,140,00946,038,U,1,2,04
0400553,03,3,1,2,1,1,1,2,2,1,,140,00946,038,U,1,2,04
0400553,05,3,2,2,1,1,1,2,2,1,,140,00946,038,U,1,2,04
0400555,01,3,1,1,1,1,1,2,2,1,,118,00947,038,U,1,2,04
0400555,02,2,1,1,1,1,1,2,5,1,,118,00947,038,U,1,2,04
0400555,04,3,1,1,1,1,2,1,5,1,,118,00947,038,U,1,2,04
0400555,05,3,1,1,1,1,1,2,2,1,,118,00947,038,U,1,2,04
0400556,01,3,1,1,1,1,1,1,4,1,,105,00948,038,U,1,2,04
0400556,02,3,1,2,1,1,1,1,3,1,,105,00948,038,U,1,2,04
0400556,03,2,1,2,1,1,1,2,2,1,,105,00948,038,U,1,2,04
0400556,04,3,1,1,1,1,1,1,3,1,,105,00948,038,U,1,2,04
0400556,05,3,1,1,1,1,1,1,3,1,,105,00948,038,U,1,2,04
0400558,01,3,1,2,1,1,1,1,4,1,,125,00949,038,U,1,2,04
0400558,03,2,1,2,1,1,1,2,3,1,,125,00949,038,U,1,2,04
0400558,04,2,1,2,1,1,1,1,2,1,,125,00949,038,U,1,2,04
0400558,05,3,1,1,1,1,2,1,1,1,,125,00949,038,U,1,2,04
0400559,01,3,1,2,1,1,2,1,4,1,,106,00950,038,U,1,2,04
0400559,02,3,1,2,1,1,1,2,3,1,,106,00950,038,U,1,2,04
0400559,03,2,1,2,1,1,2,2,2,1,,106,00950,038,U,1,2,04
0400559,05,3,1,1,1,1,1,1,4,1,,106,00950,038,U,1,2,04
0400563,01,2,1,2,1,1,2,2,2,1,,105,00951,038,U,1,2,04
0400563,02,2,1,2,1,1,1,2,2,1,,105,00951,038,U,1,2,04
0400563,03,2,1,2,1,1,1,2,4,1,,105,00951,038,U,1,2,04
0400563,04,2,1,2,1,1,1,2,5,1,,105,00951,038,U,1,2,04
0400563,05,3,1,2,1,1,1,1,4,1,,105,00951,038,U,1,2,04
0400568,02,2,1,2,1,2,1,2,4,1,,121,00952,038,U,1,2,04
0400568,03,3,1,2,1,1,1,2,3,1,,121,00952,038,U,1,2,04
0400568,04,3,1,2,1,1,2,2,2,1,,121,00952,038,U,1,2,04
0400568,05,2,1,1,1,1,1,2,3,1,,121,00952,038,U,1,2,04
0401497,04,3,1,2,1,1,1,2,3,1,,120,01073,035,U,3,2,04
0401497,05,2,2,2,1,1,1,2,4,1,,120,01073,035,U,3,2,04
0401497,07,3,1,2,1,1,1,2,3,1,,120,01073,035,U,3,2,04
0401497,08,3,3,2,1,1,2,2,1,1,,120,01073,035,U,3,2,04
0401497,09,3,3,2,1,1,1,2,5,1,,120,01073,035,U,3,2,04
0401497,10,2,2,2,1,1,1,2,4,2,2,120,01073,035,U,3,2,04
0401497,13,2,1,2,1,1,1,2,1,1,,120,01073,035,U,3,2,04
0401497,15,2,2,2,1,1,2,2,5,1,,120,01073,035,U,3,2,04
0401497,17,2,2,2,1,2,2,2,3,1,,120,01073,035,U,3,2,04
0401497,18,3,1,2,1,1,1,2,5,1,,120,01073,035,U,3,2,04
0401497,20,2,1,2,1,1,1,1,4,1,,120,01073,035,U,3,2,04
0401513,02,3,2,2,1,1,2,2,1,1,,125,01074,038,U,1,2,04
0401513,03,2,2,2,1,1,2,2,1,1,,125,01074,038,U,1,2,04
0401513,04,3,2,2,1,1,2,2,4,1,,125,01074,038,U,1,2,04
0401513,05,2,1,2,1,1,1,2,7,1,,125,01074,038,U,1,2,04
0401515,02,3,1,2,1,1,1,1,4,1,,156,01075,040,U,1,4,04
0401515,03,3,1,2,1,1,1,1,2,1,,156,01075,040,U,1,4,04
0401515,05,3,1,2,1,1,1,1,4,1,,156,01075,040,U,1,4,04
0401518,01,3,1,2,1,1,1,2,2,1,,198,01076,040,U,1,4,04
0401518,02,3,1,2,1,1,1,1,1,1,,198,01076,040,U,1,4,04
0401518,03,3,1,1,1,1,1,1,3,1,,198,01076,040,U,1,4,04
0401518,05,3,1,1,1,1,1,1,3,1,,198,01076,040,U,1,4,04
0401520,04,3,1,2,1,1,1,1,2,1,,259,01077,040,U,1,4,04
0401536,02,3,1,2,1,1,1,1,3,1,,167,01078,038,U,1,2,04
0401536,04,3,1,2,1,1,1,1,3,1,,167,01078,038,U,1,2,04
0401536,05,2,1,2,1,1,1,1,3,1,,167,01078,038,U,1,2,04
0460007,01,2,6,5,1,1,1,2,2,1,,108,01079,036,R,4,1,04
0460007,02,2,1,2,1,1,2,2,1,1,,108,01079,036,R,4,1,04
0460007,03,3,1,2,1,1,1,1,4,1,,108,01079,036,R,4,1,04
0460007,04,3,1,2,1,1,1,1,2,1,,108,01079,036,R,4,1,04
0460007,05,3,1,2,1,1,1,1,5,1,,108,01079,036,R,4,1,04
0460007,06,3,6,2,1,1,1,2,2,1,,108,01079,036,R,4,1,04
0460007,07,2,6,2,1,1,1,2,5,1,,108,01079,036,R,4,1,04
0460007,08,3,1,2,1,1,1,2,5,1,,108,01079,036,R,4,1,04
0460007,09,3,1,2,1,1,1,2,5,2,2,108,01079,036,R,4,1,04
0460007,10,3,1,2,1,1,1,1,3,1,,108,01079,036,R,4,1,04
0460007,11,2,1,2,1,1,1,1,3,1,,108,01079,036,R,4,1,04
0460007,13,3,1,2,1,1,1,1,4,1,,108,01079,036,R,4,1,04
0460007,14,2,6,2,1,1,1,2,4,1,,108,01079,036,R,4,1,04
0460007,15,3,1,2,1,1,1,2,3,1,,108,01079,036,R,4,1,04
0460007,16,2,2,2,1,1,2,2,3,1,,108,01079,036,R,4,1,04
0460007,17,1,4,5,2,2,2,2,1,1,,108,01079,036,R,4,1,04
0460007,18,2,1,2,1,1,1,1,4,1,,108,01079,036,R,4,1,04
0460007,19,3,1,2,1,1,1,2,5,1,,108,01079,036,R,4,1,04
0460007,20,3,1,2,1,1,1,1,3,1,,108,01079,036,R,4,1,04
0460015,01,2,2,2,1,1,1,2,3,1,,150,01080,036,R,4,1,04
0460015,02,3,1,2,1,1,1,1,2,1,,150,01080,036,R,4,1,04
0460015,03,3,1,2,1,1,1,1,5,1,,150,01080,036,R,4,1,04
