,ESTRATO,Grupo,ENT,acceso,uso,aptitudes,IDTMex,FAC_HOGAR
288,2,21,Q. Roo.,0.8734640831758034,0.6666666666666666,0.758104169960197,7.676731339290273,8022
289,2,22,Q. Roo.,0.5655776515151515,0.6217377819132438,0.5773642741733941,5.90399028206037,7898
290,2,23,Q. Roo.,0.5631666666666667,0.42625099020220975,0.4247827055939381,4.807236038663382,5900
291,3,30,Q. Roo.,0.75,0.6235559312482389,0.5919977458438997,6.6782192166807555,2366
292,3,31,Q. Roo.,0.6625802685347344,0.5605538781724685,0.7435825522463068,6.379701691321426,5022
293,3,32,Q. Roo.,0.8585992907801419,0.6666666666666666,0.723105275282193,7.54727438035162,1937
294,3,33,Q. Roo.,0.7371022918273318,0.6000847646090969,0.667547957120041,6.683844139985796,148735
295,3,34,Q. Roo.,0.75,0.6104368932038835,0.8482705631433226,7.13828869910218,1648
296,4,40,Q. Roo.,1.0,0.6666666666666666,0.9394816652881168,8.545629997242902,3958
297,4,41,Q. Roo.,0.7054695062923524,0.6666666666666666,0.7982814850302251,7.085107661896527,7721
298,4,42,Q. Roo.,0.8215440007239725,0.6321568186679958,0.7957360982818469,7.406275474131567,219746
299,4,43,Q. Roo.,1.0,0.6666666666666666,0.8767092580138982,8.420085182694464,3361
300,1,11,S.L.P,0.2841762538325223,0.1682369841107667,0.35333869341916674,2.51633033861149,919083
301,2,20,S.L.P,0.5575674725274726,0.4613152542698667,0.5195085289295908,5.114547965048539,1027886
302,2,21,S.L.P,1.0,0.6666666666666666,0.8333333333333334,8.333333333333336,1895
303,2,22,S.L.P,0.6017801857585139,0.8009669980497858,0.36872367994816974,6.348436095129538,6395
304,2,23,S.L.P,0.5832006369426752,0.37552495903148886,0.7054358974358973,5.2457741787684515,3250
305,3,30,S.L.P,0.6098901098901098,0.3829631906554984,0.6040851052857455,5.179583412753924,3256
306,3,31,S.L.P,0.9240045941807045,0.6666666666666666,0.7501461888340133,7.862977421057511,3950
307,3,32,S.L.P,1.0,0.5714285714285715,0.4166666666666667,7.11904761904762,3104
308,3,33,S.L.P,0.7426678483073266,0.6112678020710348,0.6470791250567269,6.7099008516269,618628
309,3,34,S.L.P,0.6244019138755981,0.4440894568690095,0.3333333333333333,4.940632149645097,1252
310,4,40,S.L.P,1.0,0.8888888888888888,0.7777777777777777,9.11111111111111,1308
311,4,41,S.L.P,0.75,1.0,1.0,9.000000000000002,1401
312,4,42,S.L.P,0.8293189978510124,0.6958428869703693,0.7620124958825493,7.624672531050624,235679
313,4,43,S.L.P,1.0,0.6441342150379623,0.8935605645191552,8.363657989190159,6805
314,1,11,Sin.,0.3442504781052322,0.25450017980647327,0.4132635919009862,3.221529815448795,363432
315,2,20,Sin.,0.4966565353038144,0.40752588691151276,0.5013190693832791,4.619367827627867,1580334
316,2,21,Sin.,1.0,0.823449216087253,0.815968737905345,8.925734340159702,2934
317,2,22,Sin.,0.6479811838494708,0.5840555288075749,0.5112202265581255,5.950587303744434,9370
318,2,23,Sin.,0.5440162271805274,0.43336920860253403,0.7281787769895681,5.365899297111383,20244
319,3,30,Sin.,0.8087879454465463,0.5597645236976166,0.7644000207829995,7.00300991814265,16925
320,3,31,Sin.,0.6425131348511384,0.4831235079172502,0.6952502390819254,5.893047049237405,7486
321,3,32,Sin.,0.8495228357191547,0.5884128103060661,0.6505958562033328,7.05293429650755,9651
322,3,33,Sin.,0.6757841148770656,0.54184248171547,0.6759844651205995,6.222475316611343,655814
323,3,34,Sin.,0.6459613696224759,0.6410458133375292,0.6220883111225658,6.392205354085152,14278
324,4,40,Sin.,0.9247572815533981,0.6478075364813022,0.8616154725720854,8.013490217282973,9297
325,4,41,Sin.,0.6342182890855457,0.5662188099808061,0.8995521433141395,6.600852682893686,2655
326,4,42,Sin.,0.7799005528122602,0.6069382967686275,0.7789619025287856,7.105279203381123,340639
327,4,43,Sin.,1.0,0.6666666666666666,0.7064311348882253,8.079528936443118,3908
328,4,44,Sin.,0.75,0.6337552742616034,0.8088255977496485,7.152672292545711,5204
329,1,11,Son.,0.41904903909874086,0.4212559592386163,0.42346851765865806,4.208157028666745,284257
330,2,20,Son.,0.5722332715230362,0.6626490077420996,0.4772374322320014,5.894003981524546,1338278
331,2,21,Son.,0.8645717463848721,0.9414381914381914,0.5585618085618086,8.341163368415872,2772
332,2,22,Son.,0.75,0.9128888888888889,0.5547708983412711,7.761097352238099,8386
333,2,23,Son.,1.0,0.8333333333333334,0.5,8.333333333333334,824
334,3,30,Son.,0.8564194707611892,0.8590300023686684,0.6845606781812412,8.230919248881914,11047
335,3,31,Son.,0.4174344436569809,0.6966702937205428,0.665060670949322,5.786540291408739,1868
336,3,32,Son.,0.8576071256620125,0.9550335570469799,0.7789190950295223,8.808400920895014,5960
337,3,33,Son.,0.693433756481316,0.8069017936088629,0.6017128141459899,7.204767828652695,919578
338,3,34,Son.,0.75,0.9600358422939067,0.5078608690357743,7.855865107247176,3720
339,4,40,Son.,1.0,1.0,1.0,10.0,2980
340,4,41,Son.,0.8255555555555556,0.7713580246913581,0.9485822306238184,8.284818782235291,3124
341,4,42,Son.,0.8238086331329093,0.9364572400600154,0.8138736564296715,8.668810805631043,368376
342,4,43,Son.,1.0,1.0,1.0,10.0,1518
343,4,44,Son.,0.6825552825552825,1.0,0.8558466579753263,8.441914446171783,6483
344,1,11,Tab.,0.3458035103715523,0.2401743734823929,0.42958579217293996,3.2030831197616605,844186
345,2,20,Tab.,0.5101290760179248,0.38626647377143514,0.5545227774901181,4.694627754137676,1345565
346,2,21,Tab.,0.8870223978919631,0.5988226637233259,0.6128158754196903,7.1690119973005375,7542
347,2,22,Tab.,0.6967780429594272,0.6504868575006173,0.512901163139428,6.414861928119034,8943
348,2,23,Tab.,0.4722975792988313,0.3907520936658421,0.6115037170337757,4.675206125926246,19277
349,3,30,Tab.,0.826837416481069,0.5380794701986754,0.8007623622724265,7.061192271263831,2416
350,3,32,Tab.,1.0,0.6666666666666666,1.0,8.666666666666668,2540
351,3,33,Tab.,0.748509210303952,0.527693493324457,0.7011697329818439,6.507150280477324,130317
352,3,34,Tab.,0.75,0.6666666666666666,0.7777777777777778,7.222222222222222,1460
353,4,40,Tab.,1.0,0.6666666666666666,0.8333333333333334,8.333333333333336,744
354,4,41,Tab.,1.0,0.6666666666666666,0.9166666666666666,8.5,1492
355,4,42,Tab.,0.9011109873586901,0.6703459006425515,0.8595982086727662,8.005023969350498,50863
356,4,44,Tab.,0.75,0.6666666666666666,1.0,7.666666666666666,740
357,1,11,Tamps.,0.42258289687797324,0.3622679631972158,0.410235812132413,3.9598750645655825,364434
358,2,20,Tamps.,0.5938825548403099,0.4844547248033453,0.5214167105838077,5.356182539742235,1958785
359,2,21,Tamps.,0.833672283556072,0.7584737555684679,0.5114913176710929,7.391566791840346,5061
360,2,22,Tamps.,0.7133555746879036,0.6488620646296995,0.6182441643484532,6.68535888596732,16557
361,2,23,Tamps.,0.5959049544994945,0.4973388354175819,0.6622215384274198,5.697418236523147,12024
362,3,30,Tamps.,0.8178097657352525,0.5720315063840372,0.6664381245379452,6.89224133755305,24724
363,3,31,Tamps.,0.8338771071234367,0.5935129901565274,0.6243429400036252,6.958246269127107,6877
364,3,32,Tamps.,0.8546393498137488,0.6197830046725271,0.5896280343516525,7.076945486648409,9105
365,3,33,Tamps.,0.7148661433737161,0.5455006240554676,0.6497585400126854,6.340984149742106,781915
366,3,34,Tamps.,0.6364541832669323,0.5619524405506883,0.459718026183283,5.713062547637048,3744
367,4,40,Tamps.,0.8749501793543244,0.603912096239462,0.5910886487742535,7.097626399923652,7038
368,4,41,Tamps.,0.7190949227373069,0.5822820300873848,0.918572907841476,7.0426536269817195,9633
369,4,42,Tamps.,0.8110138844647641,0.5928287987614503,0.7697183396215893,7.1548074121480365,327094
370,4,43,Tamps.,1.0,0.6666666666666666,0.9287454685921436,8.524157603850956,6905
371,4,44,Tamps.,0.5,0.6666666666666666,1.0,6.666666666666668,648
372,1,11,Tlax.,0.2912460432885619,0.19768906021228375,0.35831866655014927,2.672377747103681,90503
373,2,20,Tlax.,0.5004244302772005,0.36828239273620894,0.5131193747957055,4.501066041645049,1120174
374,2,21,Tlax.,0.7392008639308856,0.681545476361891,0.6007286096755188,6.884442580522144,2068
375,2,22,Tlax.,0.4874661246612466,0.560099573257468,0.5503834586330153,5.291029708940888,3155
376,2,23,Tlax.,0.1724299065420561,0.04914196567862714,0.45135712107349807,1.789001731029729,1282
377,3,30,Tlax.,1.0,0.6666666666666666,1.0,8.666666666666668,720
378,3,31,Tlax.,0.75,1.0,0.7666666666666666,8.533333333333333,1000
379,3,33,Tlax.,0.7312502806844209,0.5341553909834628,0.6766692704722436,6.414961227616023,75665
380,3,34,Tlax.,0.89125,0.5062122825701101,1.0,7.589849130280442,2104
381,4,40,Tlax.,1.0,0.6666666666666666,0.5,7.666666666666667,608
382,4,41,Tlax.,0.5,0.5833333333333334,0.5555555555555555,5.444444444444445,896
383,4,42,Tlax.,0.7361963190184049,0.5564315905104359,0.7482160293174757,6.666943696750315,52602
384,1,11,Ver.,0.3034726630330067,0.1844247406521695,0.35215372876124934,2.655897072263204,2989079
385,2,20,Ver.,0.5233731846859493,0.39578911938203776,0.5053422639957762,4.687333744263501,4059635
386,2,21,Ver.,0.9455303505783197,0.6031442096230918,0.5897157614616079,7.374129763728861,34032
387,2,22,Ver.,0.6241110080395795,0.590988789412463,0.4855350459614332,5.831469281731037,41987
388,2,23,Ver.,0.5987353629976581,0.4573175800206671,0.6466518488974571,5.517515469868215,30890
389,3,30,Ver.,0.8644283476898982,0.5140955364134691,1.0,7.514095536413469,7662
390,3,31,Ver.,0.7202347483834692,0.520539983457079,0.8488223362195964,6.6607435998013855,26855
391,3,32,Ver.,1.0,0.6298532105358202,0.8577507396695588,8.2349143214824,14348
392,3,33,Ver.,0.7306086303134394,0.5601736764143334,0.6957407253906286,6.55461067769235,681395
393,3,34,Ver.,0.75,0.5,0.5555555555555555,6.111111111111112,6080
394,4,40,Ver.,0.25,0.0,0.3333333333333333,1.666666666666667,3020
395,4,41,Ver.,0.5,0.0,0.3333333333333333,2.6666666666666665,1547
396,4,42,Ver.,0.8963355834136933,0.6167232363930767,0.7905210666646526,7.633277412556386,202389
397,4,43,Ver.,1.0,0.6666666666666666,1.0,8.666666666666668,6825
398,1,11,Yuc.,0.3543328271734163,0.2735177000353501,0.386096301219295,3.283594711273656,780776
399,2,20,Yuc.,0.5338156045196522,0.4233305978003253,0.48598871131843463,4.800562231916779,996575
400,2,21,Yuc.,1.0,0.6120143650016324,0.6883237048712681,7.824704869749066,5105
401,2,22,Yuc.,0.6644021739130435,0.5732410611303345,0.4832435667265111,5.917060073626534,5577
402,2,23,Yuc.,0.5497635933806146,0.3691161112058521,0.43394851869839735,4.543415855742662,5990
403,3,30,Yuc.,0.8676994301994303,0.5998199846259021,0.6947087297613086,7.259495118823947,10602
404,3,31,Yuc.,0.7330402010050251,0.4363213169978048,0.600009834364555,5.87746574074043,2705
405,3,32,Yuc.,0.9008985200845666,0.615592487501689,0.8180655475619504,7.702095125468924,4934
406,3,33,Yuc.,0.762283037420866,0.5740186423663526,0.636258698689871,6.617724116528617,287972
407,3,34,Yuc.,0.601461038961039,0.5581303228362052,0.6663882857301932,5.971142018649363,6732
408,4,40,Yuc.,0.9053129931614939,0.6666666666666666,0.6563993627190653,7.600717364750773,4658
409,4,41,Yuc.,0.6147377938517179,0.48807643570056974,0.805693165660425,6.022643249530001,6715
410,4,42,Yuc.,0.8289898693290265,0.6048741791904351,0.7841925962412368,7.303841386560319,211094
411,4,43,Yuc.,0.935756002595717,0.6666666666666666,0.7798774185865649,7.969445514222665,4635
412,4,44,Yuc.,0.673108552631579,0.6404015401540154,0.916813401277544,7.087667173697466,4848
413,1,11,Zac.,0.35133339549629355,0.24372567571722803,0.3522228281367262,3.084681941127539,228349
414,2,20,Zac.,0.5056562554476232,0.38732588455212785,0.4568027731182513,4.485534106235508,1009754
415,2,21,Zac.,1.0,0.7381411972297612,0.6827342365989709,8.318033262116986,3733
416,2,22,Zac.,0.6216427232979388,0.5142783769902414,0.5106396438233646,5.56496368879945,7076
417,2,23,Zac.,0.35192147034252297,0.284964667732501,0.4537294919992174,3.455003536298531,4464
418,3,30,Zac.,0.8715319662243668,0.5490968503845898,0.5481848184818482,6.778884903399524,2224
419,3,31,Zac.,0.5,0.3333333333333333,0.3333333333333333,4.0,426
420,3,32,Zac.,0.75,0.5,0.5,6.0,298
421,3,33,Zac.,0.7197065015634148,0.623086461075269,0.6403621801178642,6.651896210790463,274852
422,3,34,Zac.,0.8470052083333333,0.5864297253634895,0.6666666666666666,7.067073068120624,619
423,4,42,Zac.,0.8050358440222457,0.7567724380342503,0.789014116460578,7.82526136114714,94796
424,4,43,Zac.,1.0,1.0,0.5,9.0,2675
